"Lect_vs_Lect","Distance"
"Akajeru vs. Sindhi",4.25142926700757
"Akajeru vs. Sinhala",1.23786592995355
"Akajeru vs. Situ",5.18854340682118
"Akajeru vs. Solu-Khumbu Sherpa",4.57348695493544
"Akajeru vs. Sora",1.67905611725864
"Akajeru vs. South Azerbaijani",4.09501405542116
"Akajeru vs. South Wa",1.58265049480909
"Akajeru vs. Southeast Pashayi",2.59050829542574
"Akajeru vs. Southern Altai",4.08235981709547
"Akajeru vs. Southern Amami-Oshima",1.96386826584007
"Akajeru vs. Southern Jinghpaw",2.9604281139682
"Akajeru vs. Southern Pashto",3.02272352052766
"Akajeru vs. Southern Pumi",2.73442694882197
"Akajeru vs. Southern Qiang",2.42776205585291
"Akajeru vs. Southern Rengma Naga",2.60154863305018
"Akajeru vs. Southern Yukaghir",4.14289691133252
"Akajeru vs. Southwestern Dargwa",4.67620897802409
"Akajeru vs. Sri Lanka Malay",4.27651433803352
"Akajeru vs. Standard Malay",4.10801739044419
"Akajeru vs. Stau-Dgebshes",3.4151096260699
"Akajeru vs. Sui",3.02793281552206
"Akajeru vs. Sunwar",1.88728574382613
"Akajeru vs. Tai Do-Mene-Yo",2.99641133312068
"Akajeru vs. Tamil",2.46582405601384
"Akajeru vs. Tangam",4.32173785728172
"Akajeru vs. Tatar",4.17508906192289
"Akajeru vs. Thado Chin",2.48501913727478
"Akajeru vs. Thai",2.93912845279987
"Akajeru vs. Thakali",4.72862735489883
"Akajeru vs. Thangmi",1.76315050233443
"Akajeru vs. Thulung",2.36483879429356
"Akajeru vs. Tibetan",4.60122480279408
"Akajeru vs. Toda",4.05961346634043
"Akajeru vs. Tsat",2.52804751380096
"Akajeru vs. Tsez",4.12538047148096
"Akajeru vs. Tshangla",1.54007239632527
"Akajeru vs. Tulu",4.36844007461344
"Akajeru vs. Tundra Nenets",4.07754025507688
"Akajeru vs. Tuvinian",4.06692887282216
"Akajeru vs. Udihe",4.09510498540694
"Akajeru vs. Uighur",4.31366194706423
"Akajeru vs. Vaagri Booli",4.22210278913147
"Akajeru vs. Vach-Vasjugan",4.08313142429696
"Akajeru vs. Varhadi-Nagpuri",4.75401949009687
"Akajeru vs. Vietnamese",3.43585203350635
"Akajeru vs. Waddar",4.67742428043862
"Akajeru vs. Wambule",2.51961516315978
"Akajeru vs. Wayu",1.76638463354837
"Akajeru vs. Welsh",3.13535595121743
"Akajeru vs. West Yugur",1.78133113475905
"Akajeru vs. Western Armenian",5.28227399400064
"Akajeru vs. Western Magar",4.59074182059536
"Akajeru vs. Western Muya",5.11473536948341
"Akajeru vs. Western Ong-Be",2.44674343990476
"Akajeru vs. Western Parbate Kham",3.21010280058252
"Akajeru vs. Western Puroik",3.76598065546793
"Akajeru vs. Western Tamang",2.62681310533942
"Akajeru vs. Western Xiangxi Miao",4.24756783100067
"Akajeru vs. Westphalic",4.17045581206707
"Akajeru vs. Wu Chinese",2.71960920391288
"Akajeru vs. Wuding-Luquan Yi",3.18845033670964
"Akajeru vs. Wutunhua",4.6745545523863
"Akajeru vs. Yakkha",2.8289153331626
"Akajeru vs. Yerong-Southern Buyang",2.67533248531283
"Akajeru vs. Yongbei Zhuang",2.71880733346588
"Akajeru vs. Youle Jinuo",3.17518671994221
"Akajeru vs. Yue Chinese",4.68052983309174
"Akajeru vs. Zaiwa",4.80162153242736
"Akajeru vs. Zauzou",3.39278243547242
"Akajeru vs. Zbu",5.49864855656226
"Akajeru vs. Zeme Naga",2.56852257872928
"Amdo Tibetan vs. Amdo Tibetan",0
"Amdo Tibetan vs. Angami Naga",3.48910243253757
"Amdo Tibetan vs. Ao Naga",4.26571233514377
"Amdo Tibetan vs. Archi",3.0704637146514
"Amdo Tibetan vs. Aromanian",6.37626919652248
"Amdo Tibetan vs. Arpitan",3.49872545794555
"Amdo Tibetan vs. Arvanitika Albanian",2.63870773463155
"Amdo Tibetan vs. Asho Chin",2.67723158320686
"Amdo Tibetan vs. Assamese",2.13873140932021
"Amdo Tibetan vs. Asturian-Leonese-Cantabrian",5.14178396311614
"Amdo Tibetan vs. Atong (India)",1.79101796290666
"Amdo Tibetan vs. Avar",2.87642851765135
"Amdo Tibetan vs. Baba Malay",2.11949264944574
"Amdo Tibetan vs. Badaga",1.94639880759567
"Amdo Tibetan vs. Bagvalal",3.09329985564684
"Amdo Tibetan vs. Bantawa",1.64779192880213
"Amdo Tibetan vs. Basque",3.41760152113809
"Amdo Tibetan vs. Betta Kurumba",2.25186957598483
"Amdo Tibetan vs. Bezhta",3.59223324254449
"Amdo Tibetan vs. Bih",3.28133385577854
"Amdo Tibetan vs. Bisu",2.78533618766651
"Amdo Tibetan vs. Biyo",3.56167465427869
"Amdo Tibetan vs. Bodo-Mech",2.56453985135934
"Amdo Tibetan vs. Bolyu",3.5063222733159
"Amdo Tibetan vs. Bonan",1.6347735667806
"Amdo Tibetan vs. Budukh",2.75674561380823
"Amdo Tibetan vs. Bugan",4.01885336322992
"Amdo Tibetan vs. Bujhyal",2.23701914810059
"Amdo Tibetan vs. Bulo Stieng",2.05497877019613
"Amdo Tibetan vs. Bunan",2.69052883581736
"Amdo Tibetan vs. Burmese",3.69844683672491
"Amdo Tibetan vs. Burushaski",2.34656430090951
"Amdo Tibetan vs. Cao Miao",3.74883487582633
"Amdo Tibetan vs. Catalan",4.12157999452012
"Amdo Tibetan vs. Central Bai",4.21949126677206
"Amdo Tibetan vs. Central Chong",2.93952855978658
"Amdo Tibetan vs. Central Hongshuihe Zhuang",4.00444329412828
"Amdo Tibetan vs. Central Khmer",4.58408026094901
"Amdo Tibetan vs. Chak",5.11699808739822
"Amdo Tibetan vs. Chintang",1.85722853075511
"Amdo Tibetan vs. Chitwania Tharu",2.44574625585619
"Amdo Tibetan vs. Chong of Chanthaburi",2.65237103971461
"Amdo Tibetan vs. Chothe",2.69938889904292
"Amdo Tibetan vs. Chukchi",1.98294760785851
"Amdo Tibetan vs. Chut",2.79773255796442
"Amdo Tibetan vs. Chuvash",2.67670438760958
"Amdo Tibetan vs. Cosao",3.52126805810703
"Amdo Tibetan vs. Cypriot Arabic",2.91839311585133
"Amdo Tibetan vs. Daai Chin",3.93029720247771
"Amdo Tibetan vs. Dagur",2.03861490839784
"Amdo Tibetan vs. Daman-Diu Portuguese",3.36328572355713
"Amdo Tibetan vs. Dandami Maria",2.50803850480569
"Amdo Tibetan vs. Danish",2.92734764022749
"Amdo Tibetan vs. Daohua",4.07121442085774
"Amdo Tibetan vs. Dari",2.85141151087494
"Amdo Tibetan vs. Darma",2.47652285644616
"Amdo Tibetan vs. Deori",2.8217425420034
"Amdo Tibetan vs. Dhimal",1.97911374819088
"Amdo Tibetan vs. Dhivehi",2.301369112812
"Amdo Tibetan vs. Domari",1.40576269261578
"Amdo Tibetan vs. Dongxiang",1.14939050837581
"Amdo Tibetan vs. Duhumbi",1.71593356018209
"Amdo Tibetan vs. Dumi",2.33478146428729
"Amdo Tibetan vs. Dungan",4.44916867310729
"Amdo Tibetan vs. Duoluo Gelao",3.93171062373457
"Amdo Tibetan vs. Dutch",2.08575298724338
"Amdo Tibetan vs. Dzongkha",1.59841109874994
"Amdo Tibetan vs. E",3.61061798310453
"Amdo Tibetan vs. Eastern Katu",2.21862595403784
"Amdo Tibetan vs. Eastern Kayah",3.77164013739357
"Amdo Tibetan vs. Eastern Magar",3.31423842219431
"Amdo Tibetan vs. Eastern Newari",2.20168807979934
"Amdo Tibetan vs. Eastern Panjabi",3.46189720736953
"Amdo Tibetan vs. Eastern Tamang",2.93363883879192
"Amdo Tibetan vs. Enu",4.1438314995477
"Amdo Tibetan vs. Ersu",3.84053710566699
"Amdo Tibetan vs. Estonian Swedish",3.4826687851113
"Amdo Tibetan vs. Evenki",2.20232676604661
"Amdo Tibetan vs. Forest Enets",4.66215009228406
"Amdo Tibetan vs. French",4.55873039844149
"Amdo Tibetan vs. Friulian",2.58665160854163
"Amdo Tibetan vs. Galo",2.80653975825334
"Amdo Tibetan vs. Gan Chinese",4.29046091315692
"Amdo Tibetan vs. Gata'",2.56174260514644
"Amdo Tibetan vs. Georgian",5.5638564610396
"Amdo Tibetan vs. German",4.84745332024248
"Amdo Tibetan vs. Gheg Albanian",3.17379653738659
"Amdo Tibetan vs. Gilaki",2.20052642535382
"Amdo Tibetan vs. Godoberi",5.03801641514813
"Amdo Tibetan vs. Godwari",2.99835235070893
"Amdo Tibetan vs. Gujarati",2.8407643514494
"Amdo Tibetan vs. Gurani",2.73991346128382
"Amdo Tibetan vs. Hakka Chinese",5.13521291178654
"Amdo Tibetan vs. Halbi",2.60174458625788
"Amdo Tibetan vs. Halh Mongolian",5.05289908745675
"Amdo Tibetan vs. Hills Karbi",3.23581793764683
"Amdo Tibetan vs. Hindi",1.71550779775089
"Amdo Tibetan vs. Hinuq",2.52214051026523
"Amdo Tibetan vs. Hmong Njua",3.4320584485621
"Amdo Tibetan vs. Hokkaido Ainu",1.99460221293381
"Amdo Tibetan vs. Honi",3.83545321704924
"Amdo Tibetan vs. Hui Chinese",4.05195365408908
"Amdo Tibetan vs. Hungarian",2.84424589964292
"Amdo Tibetan vs. Icelandic",3.19908339022179
"Amdo Tibetan vs. Ingrian",3.31433187502398
"Amdo Tibetan vs. Irula of the Nilgiri",2.30230406955117
"Amdo Tibetan vs. Italian",2.83793923183477
"Amdo Tibetan vs. Iu Mien",3.5840884184555
"Amdo Tibetan vs. Japanese",2.65836837435573
"Amdo Tibetan vs. Japhug",1.9189053292796
"Amdo Tibetan vs. Jarawa (India)",1.85498151035453
"Amdo Tibetan vs. Jejueo",3.43185442866034
"Amdo Tibetan vs. Jennu Kurumba",1.5812227819111
"Amdo Tibetan vs. Jerung",2.78463857953533
"Amdo Tibetan vs. Jinyu Chinese",4.75158427829526
"Amdo Tibetan vs. Jiongnai Bunu",2.95954569408614
"Amdo Tibetan vs. Kabardian",3.66520498024761
"Amdo Tibetan vs. Kadar",2.64032996507855
"Amdo Tibetan vs. Kado",2.60287255397074
"Amdo Tibetan vs. Kaduo",3.40922178140402
"Amdo Tibetan vs. Kashmiri",2.09233371686912
"Amdo Tibetan vs. Kathmandu Valley Newari",3.25876534486687
"Amdo Tibetan vs. Katso",4.75304452488464
"Amdo Tibetan vs. Kayan Lahwi",3.60796634243522
"Amdo Tibetan vs. Kazakh",2.50519839017563
"Amdo Tibetan vs. Kelantan-Pattani Malay",1.8812598594273
"Amdo Tibetan vs. Ket",3.96909171241589
"Amdo Tibetan vs. Khams Tibetan",3.17403139119926
"Amdo Tibetan vs. Khasi",1.7441839630761
"Amdo Tibetan vs. Khezha Naga",3.8798050080783
"Amdo Tibetan vs. Khinalug",3.2193416036572
"Amdo Tibetan vs. Khmu",2.42298618199399
"Amdo Tibetan vs. Kirghiz",2.31032443525667
"Amdo Tibetan vs. Kirmanjki",2.75566849756979
"Amdo Tibetan vs. Kman",4.09518651757639
"Amdo Tibetan vs. Kodava",1.6350339936799
"Amdo Tibetan vs. Koi",2.14435064112065
"Amdo Tibetan vs. Koireng",3.22299756124878
"Amdo Tibetan vs. Komi-Zyrian",2.42755064594478
"Amdo Tibetan vs. Konda-Dora",2.44229260122442
"Amdo Tibetan vs. Konkan Marathi",1.65064906133291
"Amdo Tibetan vs. Korean",3.08300745892986
"Amdo Tibetan vs. Korku",1.83918835524212
"Amdo Tibetan vs. Korra Koraga",1.46028303383121
"Amdo Tibetan vs. Koryak",1.92133371033936
"Amdo Tibetan vs. Kotia-Adivasi Oriya-Desiya",1.82127662561389
"Amdo Tibetan vs. Kucong",3.99728848559309
"Amdo Tibetan vs. Kui (India)",1.72040323525956
"Amdo Tibetan vs. Kumaoni",2.5163539395093
"Amdo Tibetan vs. Kumarbhag Paharia",3.27629200026699
"Amdo Tibetan vs. Kumyk",2.76551732095226
"Amdo Tibetan vs. Kurtokha",2.93952175842976
"Amdo Tibetan vs. Kuy",2.00711531717393
"Amdo Tibetan vs. Kyerung",2.61892321117642
"Amdo Tibetan vs. Lachi",4.94793164921477
"Amdo Tibetan vs. Ladino",3.55593790960581
"Amdo Tibetan vs. Lahu",5.1904328052937
"Amdo Tibetan vs. Lak",2.9565750359044
"Amdo Tibetan vs. Lakkia",3.97918113577947
"Amdo Tibetan vs. Lambadi",1.5287956464187
"Amdo Tibetan vs. Lamjung-Melamchi Yolmo",2.56998078970926
"Amdo Tibetan vs. Lao",2.98814613775064
"Amdo Tibetan vs. Lashi",3.55205408516432
"Amdo Tibetan vs. Laven",2.00443463902211
"Amdo Tibetan vs. Laz",2.33239376509387
"Amdo Tibetan vs. Leh Ladakhi",1.48878672151977
"Amdo Tibetan vs. Lepcha",2.63386331963522
"Amdo Tibetan vs. Lhomi",2.7852828688482
"Amdo Tibetan vs. Liangmai Naga",3.68064823950378
"Amdo Tibetan vs. Limbu",1.09374879256068
"Amdo Tibetan vs. Lisu",4.0899925167239
"Amdo Tibetan vs. Longchuan Achang",3.4341039458986
"Amdo Tibetan vs. Macedonian",2.36658807560752
"Amdo Tibetan vs. Maithili",4.08707864366723
"Amdo Tibetan vs. Malacca-Batavia Portuguese Creole",3.53375706673447
"Amdo Tibetan vs. Malavedan",1.45436106989096
"Amdo Tibetan vs. Malayalam",2.05444478831888
"Amdo Tibetan vs. Manchu",3.1909966782222
"Amdo Tibetan vs. Mandarin Chinese",3.47056633254719
"Amdo Tibetan vs. Mang",3.87264738757625
"Amdo Tibetan vs. Mangghuer",1.33194417175956
"Amdo Tibetan vs. Manipuri",2.4287964896692
"Amdo Tibetan vs. Mao Naga",4.27482847428512
"Amdo Tibetan vs. Maonan",2.53210501264401
"Amdo Tibetan vs. Maram Naga",2.45041808619923
"Amdo Tibetan vs. Marathi",2.13959755718113
"Amdo Tibetan vs. Marwari (India)",2.84335400485657
"Amdo Tibetan vs. Mewati",2.79599395986775
"Amdo Tibetan vs. Milang",4.49515048205007
"Amdo Tibetan vs. Min Bei Chinese",4.61848881736202
"Amdo Tibetan vs. Min Nan Chinese",4.47041497168301
"Amdo Tibetan vs. Miyako",4.2341367254514
"Amdo Tibetan vs. Mlabri",4.42447966961522
"Amdo Tibetan vs. Modern Greek",3.0749585919061
"Amdo Tibetan vs. Moken",2.15467582478442
"Amdo Tibetan vs. Mon",2.44820438897887
"Amdo Tibetan vs. Mongghul",2.40163262978237
"Amdo Tibetan vs. Moyon",2.6488870562018
"Amdo Tibetan vs. Muduga",1.3725138230699
"Amdo Tibetan vs. Mulam",3.26957251711316
"Amdo Tibetan vs. Mundari",2.13671628229684
"Amdo Tibetan vs. Nanai",3.91461184877926
"Amdo Tibetan vs. Narua",3.70901564463988
"Amdo Tibetan vs. Naukan Yupik",2.01494078865302
"Amdo Tibetan vs. Negidal",2.01384286052649
"Amdo Tibetan vs. Neo-Mandaic",3.53656903999603
"Amdo Tibetan vs. Nepali",2.33270871410706
"Amdo Tibetan vs. Nganasan",2.1894436871351
"Amdo Tibetan vs. Nihali",1.5471220106128
"Amdo Tibetan vs. Nimadi",3.10224714733447
"Amdo Tibetan vs. Nocte Naga",2.45103401945888
"Amdo Tibetan vs. North Azerbaijani",2.9673053246386
"Amdo Tibetan vs. North-Central Dargwa",2.82222765978734
"Amdo Tibetan vs. Northeastern Thai",2.9590206405865
"Amdo Tibetan vs. Northern Jinghpaw",3.35762792050386
"Amdo Tibetan vs. Northern Pashto",2.84600229949941
"Amdo Tibetan vs. Northern Pinghua",4.40519902474782
"Amdo Tibetan vs. Northern Pumi",3.29968490854234
"Amdo Tibetan vs. Northern Thai",2.81952403868284
"Amdo Tibetan vs. Northern Yukaghir",2.09054916321008
"Amdo Tibetan vs. Northwestern Kolami",3.0916214909817
"Amdo Tibetan vs. Nung (Myanmar)",3.84297131393693
"Amdo Tibetan vs. Nuristani Kalasha",1.68177854477102
"Amdo Tibetan vs. Nyahkur",1.57401763869952
"Amdo Tibetan vs. Odia",3.17860362468555
"Amdo Tibetan vs. Oki-No-Erabu",2.90987318312517
"Amdo Tibetan vs. Oroch",3.59068239077774
"Amdo Tibetan vs. Ostfränkisch",6.18455697083322
"Amdo Tibetan vs. Pa-Hng",2.57468135498856
"Amdo Tibetan vs. Pacoh",2.14383818512184
"Amdo Tibetan vs. Paite Chin",4.85260621809831
"Amdo Tibetan vs. Pela",3.37245216007341
"Amdo Tibetan vs. Peripheral Mongolian",2.95477852917715
"Amdo Tibetan vs. Phom Naga",3.04862495447975
"Amdo Tibetan vs. Piemontese",2.25740719365323
"Amdo Tibetan vs. Pite Saami",1.75433202611372
"Amdo Tibetan vs. Pnar",1.67338106194346
"Amdo Tibetan vs. Pontic",2.08387726437559
"Amdo Tibetan vs. Portuguese",3.33986671386738
"Amdo Tibetan vs. Pu-Xian Chinese",3.99417566666713
"Amdo Tibetan vs. Purik-Sham-Nubra",1.93803634918304
"Amdo Tibetan vs. Pwo Eastern Karen",2.74659573601489
"Amdo Tibetan vs. Rabha",3.52885402512718
"Amdo Tibetan vs. Rajbanshi",3.14671464730949
"Amdo Tibetan vs. Ravula",1.93782284733598
"Amdo Tibetan vs. Russia Buriat",2.3625595135084
"Amdo Tibetan vs. Russian",4.42523553641269
"Amdo Tibetan vs. Rutul",2.75386994412417
"Amdo Tibetan vs. Sadri",2.35229033461149
"Amdo Tibetan vs. Sadu",3.24316819371957
"Amdo Tibetan vs. Sakha",2.39694638351435
"Amdo Tibetan vs. Sangkong",2.60095701512107
"Amdo Tibetan vs. Sani",3.5825845086702
"Amdo Tibetan vs. Santali",2.97449439196838
"Amdo Tibetan vs. Saurashtra",1.89055482984131
"Amdo Tibetan vs. Sedang",2.88303708941891
"Amdo Tibetan vs. Selkup",1.8893620798662
"Amdo Tibetan vs. Semelai",1.90230626248003
"Amdo Tibetan vs. Shixing",3.80374011836353
"Amdo Tibetan vs. Sholaga",1.49765590976553
"Amdo Tibetan vs. Sichuan Yi",3.20787297805842
"Amdo Tibetan vs. Sikkimese",3.1004306706026
"Amdo Tibetan vs. Sindhi",1.31875145270767
"Amdo Tibetan vs. Sinhala",4.724794944232
"Amdo Tibetan vs. Situ",2.2175191759023
"Amdo Tibetan vs. Solu-Khumbu Sherpa",2.73494352021956
"Amdo Tibetan vs. Sora",2.53404066864396
"Amdo Tibetan vs. South Azerbaijani",1.86346792901175
"Amdo Tibetan vs. South Wa",2.96166864886081
"Amdo Tibetan vs. Southeast Pashayi",3.44710555067779
"Amdo Tibetan vs. Southern Altai",2.14859757037713
"Amdo Tibetan vs. Southern Amami-Oshima",3.14087539992538
"Amdo Tibetan vs. Southern Jinghpaw",2.93762207183298
"Amdo Tibetan vs. Southern Pashto",3.27209895929993
"Amdo Tibetan vs. Southern Pumi",3.72206059179217
"Amdo Tibetan vs. Southern Qiang",4.59353677585128
"Amdo Tibetan vs. Southern Rengma Naga",3.53246748565855
"Amdo Tibetan vs. Southern Yukaghir",2.20292074269514
"Amdo Tibetan vs. Southwestern Dargwa",2.87297411621067
"Amdo Tibetan vs. Sri Lanka Malay",1.16637665492323
"Amdo Tibetan vs. Standard Malay",1.82766904146176
"Amdo Tibetan vs. Stau-Dgebshes",2.97449330191417
"Amdo Tibetan vs. Sui",3.99029833362349
"Amdo Tibetan vs. Sunwar",3.13928819254334
"Amdo Tibetan vs. Tai Do-Mene-Yo",2.78655580474972
"Amdo Tibetan vs. Tamil",2.39781525012411
"Amdo Tibetan vs. Tangam",1.26462454702213
"Amdo Tibetan vs. Tatar",2.11770726919055
"Amdo Tibetan vs. Thado Chin",3.90399800970835
"Amdo Tibetan vs. Thai",2.8060146580492
"Amdo Tibetan vs. Thakali",2.46595703756421
"Amdo Tibetan vs. Thangmi",2.72186491598792
"Amdo Tibetan vs. Thulung",2.46998380953189
"Amdo Tibetan vs. Tibetan",2.93639474580667
"Amdo Tibetan vs. Toda",2.88274620140021
"Amdo Tibetan vs. Tsat",4.64389712313934
"Amdo Tibetan vs. Tsez",1.86670701221032
"Amdo Tibetan vs. Tshangla",2.55624806980464
"Amdo Tibetan vs. Tulu",1.50863858316981
"Amdo Tibetan vs. Tundra Nenets",1.90636496597982
"Amdo Tibetan vs. Tuvinian",1.94751497577878
"Amdo Tibetan vs. Udihe",1.92184702384763
"Amdo Tibetan vs. Uighur",2.44557125285572
"Amdo Tibetan vs. Vaagri Booli",1.32736563923443
"Amdo Tibetan vs. Vach-Vasjugan",1.94290753032495
"Amdo Tibetan vs. Varhadi-Nagpuri",2.47192191912621
"Amdo Tibetan vs. Vietnamese",2.81806661670099
"Amdo Tibetan vs. Waddar",2.27616860380471
"Amdo Tibetan vs. Wambule",1.92428031075539
"Amdo Tibetan vs. Wayu",1.85121172172535
"Amdo Tibetan vs. Welsh",3.70308315516152
"Amdo Tibetan vs. West Yugur",2.67701959672446
"Amdo Tibetan vs. Western Armenian",3.31663445371662
"Amdo Tibetan vs. Western Magar",1.30714194592337
"Amdo Tibetan vs. Western Muya",3.14599729067843
"Amdo Tibetan vs. Western Ong-Be",4.40643769447846
"Amdo Tibetan vs. Western Parbate Kham",2.71398147820302
"Amdo Tibetan vs. Western Puroik",4.11260951033845
"Amdo Tibetan vs. Western Tamang",3.2166642977764
"Amdo Tibetan vs. Western Xiangxi Miao",3.51320340171063
"Amdo Tibetan vs. Westphalic",4.16773001506474
"Amdo Tibetan vs. Wu Chinese",3.79135018903974
"Amdo Tibetan vs. Wuding-Luquan Yi",5.06920192712514
"Amdo Tibetan vs. Wutunhua",1.74373393604525
"Amdo Tibetan vs. Yakkha",2.0797449474235
"Amdo Tibetan vs. Yerong-Southern Buyang",3.41673749122655
"Amdo Tibetan vs. Yongbei Zhuang",3.30661831173933
"Amdo Tibetan vs. Youle Jinuo",3.44264230737351
"Amdo Tibetan vs. Yue Chinese",2.91122862200927
"Amdo Tibetan vs. Zaiwa",2.78511434450187
"Amdo Tibetan vs. Zauzou",4.02756648659084
"Amdo Tibetan vs. Zbu",2.7634112153267
"Amdo Tibetan vs. Zeme Naga",3.5546948297954
"Angami Naga vs. Angami Naga",0
"Angami Naga vs. Ao Naga",2.80199454645543
"Angami Naga vs. Archi",4.72169464445569
"Angami Naga vs. Aromanian",4.39168185609004
"Angami Naga vs. Arpitan",2.47771842148192
"Angami Naga vs. Arvanitika Albanian",4.67157489196885
"Angami Naga vs. Asho Chin",3.63806462233709
"Angami Naga vs. Assamese",3.87984213715113
"Angami Naga vs. Asturian-Leonese-Cantabrian",3.68706026198022
"Angami Naga vs. Atong (India)",3.19059002408054
"Angami Naga vs. Avar",4.83603595283874
"Angami Naga vs. Baba Malay",4.78791270862065
"Angami Naga vs. Badaga",3.25497402899357
"Angami Naga vs. Bagvalal",4.86246951655133
"Angami Naga vs. Bantawa",3.43831084309121
"Angami Naga vs. Basque",4.76377753740821
"Angami Naga vs. Betta Kurumba",3.81050685313461
"Angami Naga vs. Bezhta",4.40379898177572
"Angami Naga vs. Bih",3.25817291628386
"Angami Naga vs. Bisu",2.21818291099252
"Angami Naga vs. Biyo",1.62354724612025
"Angami Naga vs. Bodo-Mech",2.62282513015211
"Angami Naga vs. Bolyu",2.27367880555964
"Angami Naga vs. Bonan",3.16385603791341
"Angami Naga vs. Budukh",4.61872193193642
"Angami Naga vs. Bugan",2.10248646808042
"Angami Naga vs. Bujhyal",3.40291032741344
"Angami Naga vs. Bulo Stieng",3.08320217923031
"Angami Naga vs. Bunan",4.34273659218411
"Angami Naga vs. Burmese",2.27814675162832
"Angami Naga vs. Burushaski",4.21026748324486
"Angami Naga vs. Cao Miao",2.48802794141999
"Angami Naga vs. Catalan",4.59207221549659
"Angami Naga vs. Central Bai",1.29353480205605
"Angami Naga vs. Central Chong",2.58031403009059
"Angami Naga vs. Central Hongshuihe Zhuang",2.47515389336535
"Angami Naga vs. Central Khmer",4.23480694438335
"Angami Naga vs. Chak",5.91241092771685
"Angami Naga vs. Chintang",3.07068241944869
"Angami Naga vs. Chitwania Tharu",3.69163705011182
"Angami Naga vs. Chong of Chanthaburi",2.21771097478173
"Angami Naga vs. Chothe",2.48251929118511
"Angami Naga vs. Chukchi",3.25165223424474
"Angami Naga vs. Chut",2.28372587027106
"Angami Naga vs. Chuvash",4.50782091999246
"Angami Naga vs. Cosao",2.31737278634049
"Angami Naga vs. Cypriot Arabic",5.0360676979448
"Angami Naga vs. Daai Chin",4.24403075933438
"Angami Naga vs. Dagur",3.27985603055542
"Angami Naga vs. Daman-Diu Portuguese",4.39438258062029
"Angami Naga vs. Dandami Maria",5.17516001294064
"Angami Naga vs. Danish",5.66580120696997
"Angami Naga vs. Daohua",0.987446429394811
"Angami Naga vs. Dari",3.90201524149651
"Angami Naga vs. Darma",2.85618219408065
"Angami Naga vs. Deori",2.44903730682095
"Angami Naga vs. Dhimal",3.58779387281894
"Angami Naga vs. Dhivehi",3.17567927913663
"Angami Naga vs. Domari",3.69800523422138
"Angami Naga vs. Dongxiang",3.66297629202995
"Angami Naga vs. Duhumbi",3.58003086931894
"Angami Naga vs. Dumi",3.50023472059096
"Angami Naga vs. Dungan",2.27428441255789
"Angami Naga vs. Duoluo Gelao",2.02272245589411
"Angami Naga vs. Dutch",4.21784150291851
"Angami Naga vs. Dzongkha",3.17509877324711
"Angami Naga vs. E",2.92904583469683
"Angami Naga vs. Eastern Katu",3.186678945449
"Angami Naga vs. Eastern Kayah",0.884784611627616
"Angami Naga vs. Eastern Magar",4.67812521062943
"Angami Naga vs. Eastern Newari",3.64482017325585
