Lect_vs_Lect,Distance
Marwari (India) vs. Youle Jinuo,2.82238022101228
Marwari (India) vs. Yue Chinese,1.14106086651316
Marwari (India) vs. Zaiwa,1.99852526429856
Marwari (India) vs. Zauzou,2.98738502958372
Marwari (India) vs. Zbu,3.59249906223209
Marwari (India) vs. Zeme Naga,2.19289246793584
Mewati vs. Mewati,0
Mewati vs. Milang,4.45216687870642
Mewati vs. Min Bei Chinese,4.86962442355476
Mewati vs. Min Nan Chinese,4.44112272012043
Mewati vs. Miyako,4.17943595442532
Mewati vs. Mlabri,4.34030303000566
Mewati vs. Modern Greek,3.05224299947495
Mewati vs. Moken,2.36678477368165
Mewati vs. Mon,2.40670616509511
Mewati vs. Mongghul,2.69748586315163
Mewati vs. Moyon,2.76034552584816
Mewati vs. Muduga,1.34821310489566
Mewati vs. Mulam,3.32012006122452
Mewati vs. Mundari,2.21435024176967
Mewati vs. Nanai,4.14387411317516
Mewati vs. Narua,4.46986449418062
Mewati vs. Naukan Yupik,2.38352933007978
Mewati vs. Negidal,2.16991602960711
Mewati vs. Neo-Mandaic,2.39526284422669
Mewati vs. Nepali,1.2623882262076
Mewati vs. Nganasan,2.48233496040216
Mewati vs. Nihali,0.758264367741464
Mewati vs. Nimadi,1.92060166940466
Mewati vs. Nocte Naga,2.58541301189249
Mewati vs. North Azerbaijani,1.92283503681501
Mewati vs. North-Central Dargwa,2.1093014291104
Mewati vs. Northeastern Thai,3.15692346406785
Mewati vs. Northern Jinghpaw,3.3288171591167
Mewati vs. Northern Pashto,2.10768395861786
Mewati vs. Northern Pinghua,4.54955913558628
Mewati vs. Northern Pumi,4.07084146425816
Mewati vs. Northern Thai,2.84926577512966
Mewati vs. Northern Yukaghir,2.04137729709757
Mewati vs. Northwestern Kolami,2.1102134280802
Mewati vs. Nung (Myanmar),3.8841680784788
Mewati vs. Nuristani Kalasha,1.17268663070525
Mewati vs. Nyahkur,1.93742753648385
Mewati vs. Odia,3.24840086463413
Mewati vs. Oki-No-Erabu,2.91515881377916
Mewati vs. Oroch,3.5628473282504
Mewati vs. Ostfränkisch,4.56440747258622
Mewati vs. Pa-Hng,3.20153852847844
Mewati vs. Pacoh,2.17961383844373
Mewati vs. Paite Chin,4.81401091509581
Mewati vs. Pela,3.53182687624313
Mewati vs. Peripheral Mongolian,2.3923929966912
Mewati vs. Phom Naga,3.16643986439448
Mewati vs. Piemontese,1.53564254888055
Mewati vs. Pite Saami,1.36222367925179
Mewati vs. Pnar,1.87668767154235
Mewati vs. Pontic,1.15675719451283
Mewati vs. Portuguese,3.20065815695174
Mewati vs. Pu-Xian Chinese,4.34546109037304
Mewati vs. Purik-Sham-Nubra,1.63925343331195
Mewati vs. Pwo Eastern Karen,3.20516128068088
Mewati vs. Rabha,3.5940850926605
Mewati vs. Rajbanshi,3.11272320228853
Mewati vs. Ravula,1.94497687784107
Mewati vs. Russia Buriat,2.41984511205966
Mewati vs. Russian,3.5018362382537
Mewati vs. Rutul,2.09204605595309
Mewati vs. Sadri,1.71357131256857
Mewati vs. Sadu,3.60109232837725
Mewati vs. Sakha,2.31724118022888
Mewati vs. Sangkong,2.90458058506269
Mewati vs. Sani,4.40346343470272
Mewati vs. Santali,2.66469904130209
Mewati vs. Saurashtra,0.670653154893632
Mewati vs. Sedang,2.8221624565904
Mewati vs. Selkup,2.20230998439235
Mewati vs. Semelai,2.04842248673962
Mewati vs. Shixing,4.37774435573302
Mewati vs. Sholaga,1.43711842295652
Mewati vs. Sichuan Yi,4.12388873543772
Mewati vs. Sikkimese,3.24989384004286
Mewati vs. Sindhi,0.613745300140712
Mewati vs. Sinhala,4.43675895423033
Mewati vs. Situ,2.08296906243519
Mewati vs. Solu-Khumbu Sherpa,2.93139357930051
Mewati vs. Sora,2.58492519473475
Mewati vs. South Azerbaijani,2.11261449382242
Mewati vs. South Wa,3.10644779065008
Mewati vs. Southeast Pashayi,3.3479547017598
Mewati vs. Southern Altai,2.08933529374492
Mewati vs. Southern Amami-Oshima,3.04839810901817
Mewati vs. Southern Jinghpaw,2.90673505228918
Mewati vs. Southern Pashto,2.98944762925709
Mewati vs. Southern Pumi,4.06346579641742
Mewati vs. Southern Qiang,4.85828684903717
Mewati vs. Southern Rengma Naga,3.46713571712702
Mewati vs. Southern Yukaghir,2.13751940828422
Mewati vs. Southwestern Dargwa,1.99713675646409
Mewati vs. Sri Lanka Malay,1.49643908689246
Mewati vs. Standard Malay,2.13446601257766
Mewati vs. Stau-Dgebshes,3.3306714161049
Mewati vs. Sui,3.97736010266109
Mewati vs. Sunwar,2.50239647634311
Mewati vs. Tai Do-Mene-Yo,2.98523850029053
Mewati vs. Tamil,2.19562986762333
Mewati vs. Tangam,1.60960726723484
Mewati vs. Tatar,1.84637580979843
Mewati vs. Thado Chin,4.01895501293404
Mewati vs. Thai,2.79294618215694
Mewati vs. Thakali,2.6833515573822
Mewati vs. Thangmi,2.56736712306301
Mewati vs. Thulung,2.3210474548036
Mewati vs. Tibetan,3.16152372859715
Mewati vs. Toda,3.00964661130207
Mewati vs. Tsat,4.53476323061851
Mewati vs. Tsez,2.08072761759488
Mewati vs. Tshangla,2.54798458723917
Mewati vs. Tulu,1.45873396702973
Mewati vs. Tundra Nenets,2.18137747197265
Mewati vs. Tuvinian,1.95190001239957
Mewati vs. Udihe,2.29305785576084
Mewati vs. Uighur,1.82883080698991
Mewati vs. Vaagri Booli,1.2545905982983
Mewati vs. Vach-Vasjugan,2.28691909585748
Mewati vs. Varhadi-Nagpuri,0.857563911445207
Mewati vs. Vietnamese,2.93649421054757
Mewati vs. Waddar,0.872038348081382
Mewati vs. Wambule,1.65751815154293
Mewati vs. Wayu,1.7933480588887
Mewati vs. Welsh,2.53957456080377
Mewati vs. West Yugur,2.50608407934115
Mewati vs. Western Armenian,1.75834432422248
Mewati vs. Western Magar,1.46229332446388
Mewati vs. Western Muya,4.24645505742378
Mewati vs. Western Ong-Be,4.46945814285424
Mewati vs. Western Parbate Kham,2.72992502369783
Mewati vs. Western Puroik,4.17908463963876
Mewati vs. Western Tamang,3.13619700499592
Mewati vs. Western Xiangxi Miao,4.32625684221677
Mewati vs. Westphalic,2.63732263886672
Mewati vs. Wu Chinese,4.08877920398818
Mewati vs. Wuding-Luquan Yi,5.73581674209047
Mewati vs. Wutunhua,2.24987031455914
Mewati vs. Yakkha,2.29530782240132
Mewati vs. Yerong-Southern Buyang,3.441359999997
Mewati vs. Yongbei Zhuang,3.35114185587678
Mewati vs. Youle Jinuo,3.74611073883071
Mewati vs. Yue Chinese,3.11556666320128
Mewati vs. Zaiwa,2.74332229348823
Mewati vs. Zauzou,4.71605223294254
Mewati vs. Zbu,3.16451516212315
Mewati vs. Zeme Naga,3.67967045289892
Milang vs. Milang,0
Milang vs. Min Bei Chinese,2.34166663755425
Milang vs. Min Nan Chinese,2.63461225087962
Milang vs. Miyako,1.72638867529526
Milang vs. Mlabri,2.70654834949132
Milang vs. Modern Greek,3.15096449655364
Milang vs. Moken,3.04302497922855
Milang vs. Mon,2.43309171220712
Milang vs. Mongghul,2.65194612940075
Milang vs. Moyon,3.86764286732398
Milang vs. Muduga,4.33297232614822
Milang vs. Mulam,1.60731306591882
Milang vs. Mundari,3.03116236016131
Milang vs. Nanai,2.80909784201763
Milang vs. Narua,3.16570551010958
Milang vs. Naukan Yupik,4.75742029933804
Milang vs. Negidal,3.01234562469633
Milang vs. Neo-Mandaic,3.89590797562249
Milang vs. Nepali,4.67047640388474
Milang vs. Nganasan,3.130726504936
Milang vs. Nihali,4.41341565761616
Milang vs. Nimadi,3.14964402783646
Milang vs. Nocte Naga,3.87517285611506
Milang vs. North Azerbaijani,5.11734300883473
Milang vs. North-Central Dargwa,5.09848932499256
Milang vs. Northeastern Thai,2.3789785424313
Milang vs. Northern Jinghpaw,1.55300208527613
Milang vs. Northern Pashto,3.35654652454651
Milang vs. Northern Pinghua,2.42542616136381
Milang vs. Northern Pumi,3.18886233978134
Milang vs. Northern Thai,1.90613272279204
Milang vs. Northern Yukaghir,4.64927071575133
Milang vs. Northwestern Kolami,5.16301344609808
Milang vs. Nung (Myanmar),1.90328035419936
Milang vs. Nuristani Kalasha,4.58258975464978
Milang vs. Nyahkur,2.97949859146796
Milang vs. Odia,2.80770721712755
Milang vs. Oki-No-Erabu,1.35454615626931
Milang vs. Oroch,2.88500034216914
Milang vs. Ostfränkisch,6.73327048966702
Milang vs. Pa-Hng,4.21070303969843
Milang vs. Pacoh,2.86365106358226
Milang vs. Paite Chin,2.21792703490625
Milang vs. Pela,2.09145385955742
Milang vs. Peripheral Mongolian,3.34529457977838
Milang vs. Phom Naga,1.72499143302544
Milang vs. Piemontese,4.96874488611404
Milang vs. Pite Saami,3.28453527671324
Milang vs. Pnar,3.20365211735298
Milang vs. Pontic,4.79734260686178
Milang vs. Portuguese,2.98343741043271
Milang vs. Pu-Xian Chinese,2.64586383746631
Milang vs. Purik-Sham-Nubra,4.76386515292186
Milang vs. Pwo Eastern Karen,2.09282027092092
Milang vs. Rabha,1.46143899821051
Milang vs. Rajbanshi,2.82731176339759
Milang vs. Ravula,4.60040194448689
Milang vs. Russia Buriat,2.84980521170366
Milang vs. Russian,4.7141633484158
Milang vs. Rutul,5.001996936857
Milang vs. Sadri,4.72822489746786
Milang vs. Sadu,2.30961462297559
Milang vs. Sakha,3.05729348026361
Milang vs. Sangkong,1.71398633420805
Milang vs. Sani,4.59061553727326
Milang vs. Santali,2.77679824540515
Milang vs. Saurashtra,4.57007416798897
Milang vs. Sedang,2.86941664326012
Milang vs. Selkup,4.53743765199405
Milang vs. Semelai,4.56847113297241
Milang vs. Shixing,1.98231056187104
Milang vs. Sholaga,4.59378356121564
Milang vs. Sichuan Yi,4.46005999488918
Milang vs. Sikkimese,1.42607160957631
Milang vs. Sindhi,4.35519477155746
Milang vs. Sinhala,2.82827181272261
Milang vs. Situ,5.06710970394351
Milang vs. Solu-Khumbu Sherpa,4.07601150858609
Milang vs. Sora,2.91382425714715
Milang vs. South Azerbaijani,4.61839534197342
Milang vs. South Wa,2.5887082784242
Milang vs. Southeast Pashayi,2.09014045812053
Milang vs. Southern Altai,4.69000607156794
Milang vs. Southern Amami-Oshima,2.26072934065164
Milang vs. Southern Jinghpaw,1.89791164759999
Milang vs. Southern Pashto,3.23224671512389
Milang vs. Southern Pumi,1.47447166907672
Milang vs. Southern Qiang,2.19892375066269
Milang vs. Southern Rengma Naga,1.7381275153097
Milang vs. Southern Yukaghir,4.69886095233018
Milang vs. Southwestern Dargwa,5.10674662495425
Milang vs. Sri Lanka Malay,4.44091319890152
Milang vs. Standard Malay,4.53620114246095
Milang vs. Stau-Dgebshes,3.42722398813793
Milang vs. Sui,1.78506626794245
Milang vs. Sunwar,2.63989319539122
Milang vs. Tai Do-Mene-Yo,2.34012051966668
Milang vs. Tamil,3.42442687541656
Milang vs. Tangam,4.22911525878366
Milang vs. Tatar,4.67194252454073
Milang vs. Thado Chin,1.95799696336761
Milang vs. Thai,2.14904108813933
Milang vs. Thakali,3.81770903951356
Milang vs. Thangmi,2.35445615950331
Milang vs. Thulung,2.63163016318183
Milang vs. Tibetan,4.12968213372674
Milang vs. Toda,4.61838648869137
Milang vs. Tsat,2.36728883149146
Milang vs. Tsez,4.59158785463333
Milang vs. Tshangla,2.67415973630981
Milang vs. Tulu,4.49524775598615
Milang vs. Tundra Nenets,4.56529628780078
Milang vs. Tuvinian,4.59913931224915
Milang vs. Udihe,4.60117525903234
Milang vs. Uighur,4.85189358770844
Milang vs. Vaagri Booli,4.30497025630194
Milang vs. Vach-Vasjugan,4.63674232143991
Milang vs. Varhadi-Nagpuri,4.32950912686105
Milang vs. Vietnamese,1.96564065230549
Milang vs. Waddar,4.67837955526992
Milang vs. Wambule,2.69706037303333
Milang vs. Wayu,2.76476427029646
Milang vs. Welsh,3.75861925806012
Milang vs. West Yugur,2.97599944339742
Milang vs. Western Armenian,5.24557477575533
Milang vs. Western Magar,4.36264150875456
Milang vs. Western Muya,4.47992823244529
Milang vs. Western Ong-Be,2.19814090785172
Milang vs. Western Parbate Kham,0.971358341253759
Milang vs. Western Puroik,1.94670174218031
Milang vs. Western Tamang,1.06532879353777
Milang vs. Western Xiangxi Miao,3.76824092828275
Milang vs. Westphalic,4.59751195350999
Milang vs. Wu Chinese,2.18561730665748
Milang vs. Wuding-Luquan Yi,2.65906985976521
Milang vs. Wutunhua,4.49605286921616
Milang vs. Yakkha,2.86133953670975
Milang vs. Yerong-Southern Buyang,1.27962537324007
Milang vs. Yongbei Zhuang,1.88405228446715
Milang vs. Youle Jinuo,2.04426348699952
Milang vs. Yue Chinese,4.39637586039637
Milang vs. Zaiwa,3.83162541364794
Milang vs. Zauzou,3.00724254531903
Milang vs. Zbu,4.39367973454762
Milang vs. Zeme Naga,1.84143160494905
Min Bei Chinese vs. Min Bei Chinese,0
Min Bei Chinese vs. Min Nan Chinese,0.994886660757689
Min Bei Chinese vs. Miyako,3.32819238901918
Min Bei Chinese vs. Mlabri,4.13230138244705
Min Bei Chinese vs. Modern Greek,3.95071962241723
Min Bei Chinese vs. Moken,2.88129459063516
Min Bei Chinese vs. Mon,3.00464245545032
Min Bei Chinese vs. Mongghul,3.09197160290719
Min Bei Chinese vs. Moyon,3.93081216149688
Min Bei Chinese vs. Muduga,4.48568538708928
Min Bei Chinese vs. Mulam,2.39196363092731
Min Bei Chinese vs. Mundari,2.86517614897935
Min Bei Chinese vs. Nanai,2.14891477321771
Min Bei Chinese vs. Narua,2.47746209810882
Min Bei Chinese vs. Naukan Yupik,4.29531877890755
Min Bei Chinese vs. Negidal,2.89209972195421
Min Bei Chinese vs. Neo-Mandaic,4.87284756691236
Min Bei Chinese vs. Nepali,5.38367776674227
Min Bei Chinese vs. Nganasan,2.84259862762941
Min Bei Chinese vs. Nihali,5.1022875470141
Min Bei Chinese vs. Nimadi,4.05907818821733
Min Bei Chinese vs. Nocte Naga,4.36402546110774
Min Bei Chinese vs. North Azerbaijani,5.01338263566482
Min Bei Chinese vs. North-Central Dargwa,4.95576122110392
Min Bei Chinese vs. Northeastern Thai,1.88965364749196
Min Bei Chinese vs. Northern Jinghpaw,1.82564013618149
Min Bei Chinese vs. Northern Pashto,4.32779495389751
Min Bei Chinese vs. Northern Pinghua,0.997908164086266
Min Bei Chinese vs. Northern Pumi,3.67539066740582
Min Bei Chinese vs. Northern Thai,2.33578422581954
Min Bei Chinese vs. Northern Yukaghir,4.41471895566519
Min Bei Chinese vs. Northwestern Kolami,4.97474969908642
Min Bei Chinese vs. Nung (Myanmar),1.90677151781977
Min Bei Chinese vs. Nuristani Kalasha,4.8276692920099
Min Bei Chinese vs. Nyahkur,3.83222146241971
Min Bei Chinese vs. Odia,2.30024408695138
Min Bei Chinese vs. Oki-No-Erabu,3.04816371681562
Min Bei Chinese vs. Oroch,2.3515500770166
Min Bei Chinese vs. Ostfränkisch,7.57301698457779
Min Bei Chinese vs. Pa-Hng,3.67341506020886
Min Bei Chinese vs. Pacoh,2.92165360696298
Min Bei Chinese vs. Paite Chin,1.04179874897866
Min Bei Chinese vs. Pela,1.43112848785046
Min Bei Chinese vs. Peripheral Mongolian,3.33681127183914
Min Bei Chinese vs. Phom Naga,1.81192223910843
Min Bei Chinese vs. Piemontese,5.68988905602761
Min Bei Chinese vs. Pite Saami,3.74819305774218
Min Bei Chinese vs. Pnar,4.06111666133281
Min Bei Chinese vs. Pontic,5.18488063584515
Min Bei Chinese vs. Portuguese,3.2720240768325
Min Bei Chinese vs. Pu-Xian Chinese,0.97342565031941
Min Bei Chinese vs. Purik-Sham-Nubra,5.55811638743001
Min Bei Chinese vs. Pwo Eastern Karen,2.82995676862325
Min Bei Chinese vs. Rabha,2.59078588059571
Min Bei Chinese vs. Rajbanshi,2.56594827062826
Min Bei Chinese vs. Ravula,4.31618877888527
Min Bei Chinese vs. Russia Buriat,2.70683571092926
Min Bei Chinese vs. Russian,6.0894462295976
Min Bei Chinese vs. Rutul,4.91987882051996
Min Bei Chinese vs. Sadri,4.52701822023163
Min Bei Chinese vs. Sadu,1.50677069789834
Min Bei Chinese vs. Sakha,2.95594277806569
Min Bei Chinese vs. Sangkong,2.1686542682438
Min Bei Chinese vs. Sani,3.82771623379849
Min Bei Chinese vs. Santali,2.60099192732084
Min Bei Chinese vs. Saurashtra,4.9201827375204
Min Bei Chinese vs. Sedang,3.73292127041733
Min Bei Chinese vs. Selkup,4.20093580565821
Min Bei Chinese vs. Semelai,4.20572409412336
Min Bei Chinese vs. Shixing,1.32533205401429
Min Bei Chinese vs. Sholaga,4.53830523840942
Min Bei Chinese vs. Sichuan Yi,4.66171802315042
Min Bei Chinese vs. Sikkimese,2.32661691109756
Min Bei Chinese vs. Sindhi,4.70157643085863
Min Bei Chinese vs. Sinhala,2.68926463800381
Min Bei Chinese vs. Situ,5.75551284846471
Min Bei Chinese vs. Solu-Khumbu Sherpa,3.66835490137329
Min Bei Chinese vs. Sora,2.77476550607085
Min Bei Chinese vs. South Azerbaijani,4.24599738858198
Min Bei Chinese vs. South Wa,2.83005619757147
Min Bei Chinese vs. Southeast Pashayi,2.38971999423789
Min Bei Chinese vs. Southern Altai,4.3106320486353
Min Bei Chinese vs. Southern Amami-Oshima,3.17077005958251
Min Bei Chinese vs. Southern Jinghpaw,2.17498248517465
Min Bei Chinese vs. Southern Pashto,4.27570051241269
Min Bei Chinese vs. Southern Pumi,1.69007081500006
Min Bei Chinese vs. Southern Qiang,0.656776279732303
Min Bei Chinese vs. Southern Rengma Naga,2.1419045316
Min Bei Chinese vs. Southern Yukaghir,4.43633560929545
Min Bei Chinese vs. Southwestern Dargwa,5.02903300185728
Min Bei Chinese vs. Sri Lanka Malay,4.74755582966464
Min Bei Chinese vs. Standard Malay,4.23971548514672
Min Bei Chinese vs. Stau-Dgebshes,4.2307687757414
Min Bei Chinese vs. Sui,2.3295123700687
Min Bei Chinese vs. Sunwar,3.29305750354413
Min Bei Chinese vs. Tai Do-Mene-Yo,2.12365302259642
Min Bei Chinese vs. Tamil,3.35635894775162
Min Bei Chinese vs. Tangam,4.51712501212634
Min Bei Chinese vs. Tatar,4.43353229413394
Min Bei Chinese vs. Thado Chin,1.29370327197488
Min Bei Chinese vs. Thai,2.27966021791199
Min Bei Chinese vs. Thakali,3.93286350786228
Min Bei Chinese vs. Thangmi,3.12732886124845
Min Bei Chinese vs. Thulung,3.80769638177039
Min Bei Chinese vs. Tibetan,3.82433170064294
Min Bei Chinese vs. Toda,4.2160334356145
Min Bei Chinese vs. Tsat,1.05576220008667
Min Bei Chinese vs. Tsez,4.35498153597232
Min Bei Chinese vs. Tshangla,2.73254792324055
Min Bei Chinese vs. Tulu,5.10144988863601
Min Bei Chinese vs. Tundra Nenets,4.23643031037033
Min Bei Chinese vs. Tuvinian,4.24621787621934
Min Bei Chinese vs. Udihe,4.19153394230821
Min Bei Chinese vs. Uighur,4.68891717055526
Min Bei Chinese vs. Vaagri Booli,4.59680735106163
Min Bei Chinese vs. Vach-Vasjugan,4.19536785604972
Min Bei Chinese vs. Varhadi-Nagpuri,4.62224036231448
Min Bei Chinese vs. Vietnamese,2.61773744506479
Min Bei Chinese vs. Waddar,5.26312818026949
Min Bei Chinese vs. Wambule,3.93598166349809
Min Bei Chinese vs. Wayu,2.95238086151838
Min Bei Chinese vs. Welsh,4.68361746392444
Min Bei Chinese vs. West Yugur,2.91368017630977
Min Bei Chinese vs. Western Armenian,5.73669369810335
Min Bei Chinese vs. Western Magar,5.0281918832606
Min Bei Chinese vs. Western Muya,4.0463223489528
Min Bei Chinese vs. Western Ong-Be,0.915552180439625
Min Bei Chinese vs. Western Parbate Kham,2.88303039905002
Min Bei Chinese vs. Western Puroik,4.36055300767185
Min Bei Chinese vs. Western Tamang,2.05443575272207
Min Bei Chinese vs. Western Xiangxi Miao,3.06846013051864
Min Bei Chinese vs. Westphalic,5.31836582424686
Min Bei Chinese vs. Wu Chinese,1.33066660187486
Min Bei Chinese vs. Wuding-Luquan Yi,1.93508872948835
Min Bei Chinese vs. Wutunhua,4.73854748072477
Min Bei Chinese vs. Yakkha,3.8352430915491
Min Bei Chinese vs. Yerong-Southern Buyang,1.80294241655334
Min Bei Chinese vs. Yongbei Zhuang,1.87899956395804
Min Bei Chinese vs. Youle Jinuo,1.90979786465274
Min Bei Chinese vs. Yue Chinese,3.84512560888702
Min Bei Chinese vs. Zaiwa,4.02900599358598
Min Bei Chinese vs. Zauzou,2.04992782812305
Min Bei Chinese vs. Zbu,5.15433706884565
Min Bei Chinese vs. Zeme Naga,1.71724053872218
Min Nan Chinese vs. Min Nan Chinese,0
Min Nan Chinese vs. Miyako,3.33522530447445
Min Nan Chinese vs. Mlabri,4.16980862683162
Min Nan Chinese vs. Modern Greek,3.97992226340594
Min Nan Chinese vs. Moken,2.76824724730594
Min Nan Chinese vs. Mon,2.9676366629142
Min Nan Chinese vs. Mongghul,3.24131055046364
Min Nan Chinese vs. Moyon,3.71768083530883
Min Nan Chinese vs. Muduga,4.24358559555789
Min Nan Chinese vs. Mulam,2.42963519912031
Min Nan Chinese vs. Mundari,2.755480333114
Min Nan Chinese vs. Nanai,2.28361228769395
Min Nan Chinese vs. Narua,2.80738589142261
Min Nan Chinese vs. Naukan Yupik,4.04063219282636
Min Nan Chinese vs. Negidal,2.76006255082705
Min Nan Chinese vs. Neo-Mandaic,4.57509718630618
Min Nan Chinese vs. Nepali,4.97591265387043
Min Nan Chinese vs. Nganasan,2.67218649810353
Min Nan Chinese vs. Nihali,4.7925873557935
Min Nan Chinese vs. Nimadi,3.86445353009877
Min Nan Chinese vs. Nocte Naga,4.16001011709826
Min Nan Chinese vs. North Azerbaijani,4.54184471492889
Min Nan Chinese vs. North-Central Dargwa,4.51020008039596
Min Nan Chinese vs. Northeastern Thai,1.76392158200175
Min Nan Chinese vs. Northern Jinghpaw,1.8745529506321
Min Nan Chinese vs. Northern Pashto,4.20446921554099
Min Nan Chinese vs. Northern Pinghua,0.888012965416569
Min Nan Chinese vs. Northern Pumi,4.0138611033207
Min Nan Chinese vs. Northern Thai,2.24616884959783
Min Nan Chinese vs. Northern Yukaghir,4.1085161368942
Min Nan Chinese vs. Northwestern Kolami,4.59606394836914
Min Nan Chinese vs. Nung (Myanmar),1.93500014515835
Min Nan Chinese vs. Nuristani Kalasha,4.5012085910634
Min Nan Chinese vs. Nyahkur,3.82400580640251
Min Nan Chinese vs. Odia,2.40877526381163
Min Nan Chinese vs. Oki-No-Erabu,3.01515278764142
Min Nan Chinese vs. Oroch,2.29954316980668
Min Nan Chinese vs. Ostfränkisch,7.16126776786792
Min Nan Chinese vs. Pa-Hng,3.42296265324928
Min Nan Chinese vs. Pacoh,2.79552215595391
Min Nan Chinese vs. Paite Chin,0.84541321178952
Min Nan Chinese vs. Pela,1.42844726772268
Min Nan Chinese vs. Peripheral Mongolian,3.07078686825835
Min Nan Chinese vs. Phom Naga,1.8391054066409
Min Nan Chinese vs. Piemontese,5.42188913182476
Min Nan Chinese vs. Pite Saami,3.48953965310233
Min Nan Chinese vs. Pnar,3.9351304223979
Min Nan Chinese vs. Pontic,4.8435939707608
Min Nan Chinese vs. Portuguese,3.34398132711115
Min Nan Chinese vs. Pu-Xian Chinese,1.02699073533698
Min Nan Chinese vs. Purik-Sham-Nubra,5.23890468175769
Min Nan Chinese vs. Pwo Eastern Karen,3.01080142537978
Min Nan Chinese vs. Rabha,2.61502165520153
Min Nan Chinese vs. Rajbanshi,2.4710751371193
Min Nan Chinese vs. Ravula,4.02626579413519
Min Nan Chinese vs. Russia Buriat,2.70421122980745
Min Nan Chinese vs. Russian,5.85800800089589
Min Nan Chinese vs. Rutul,4.4982213730758
Min Nan Chinese vs. Sadri,4.10970698729046
Min Nan Chinese vs. Sadu,1.48364478770462
Min Nan Chinese vs. Sakha,2.8520167990711
Min Nan Chinese vs. Sangkong,2.22551032124988
Min Nan Chinese vs. Sani,3.76387700730403
Min Nan Chinese vs. Santali,2.49167191977291
Min Nan Chinese vs. Saurashtra,4.55074705928311
Min Nan Chinese vs. Sedang,3.52898765811072
Min Nan Chinese vs. Selkup,3.97074825484084
Min Nan Chinese vs. Semelai,3.84346728063328
Min Nan Chinese vs. Shixing,1.84126488589438
Min Nan Chinese vs. Sholaga,4.19941522214228
Min Nan Chinese vs. Sichuan Yi,4.69515506353354
Min Nan Chinese vs. Sikkimese,2.52285685944575
Min Nan Chinese vs. Sindhi,4.38721405759158
Min Nan Chinese vs. Sinhala,2.6363974521463
Min Nan Chinese vs. Situ,5.46428937659258
Min Nan Chinese vs. Solu-Khumbu Sherpa,3.3069681976604
Min Nan Chinese vs. Sora,2.75801253713216
Min Nan Chinese vs. South Azerbaijani,3.94587336420533
Min Nan Chinese vs. South Wa,2.85098677586732
Min Nan Chinese vs. Southeast Pashayi,2.40889143861791
Min Nan Chinese vs. Southern Altai,3.95634655198149
Min Nan Chinese vs. Southern Amami-Oshima,3.17905694781997
Min Nan Chinese vs. Southern Jinghpaw,1.99458291926386
Min Nan Chinese vs. Southern Pashto,4.40623243633463
Min Nan Chinese vs. Southern Pumi,1.98813909554305
Min Nan Chinese vs. Southern Qiang,1.22078375649661
Min Nan Chinese vs. Southern Rengma Naga,2.22032817546021
Min Nan Chinese vs. Southern Yukaghir,4.13457553119036
Min Nan Chinese vs. Southwestern Dargwa,4.59705557848001
Min Nan Chinese vs. Sri Lanka Malay,4.49790312949799
Min Nan Chinese vs. Standard Malay,3.9262754092626
Min Nan Chinese vs. Stau-Dgebshes,4.46189835948668
Min Nan Chinese vs. Sui,2.32905740968675
Min Nan Chinese vs. Sunwar,3.06501848240411
Min Nan Chinese vs. Tai Do-Mene-Yo,1.83061213978547
Min Nan Chinese vs. Tamil,3.2653780085163
Min Nan Chinese vs. Tangam,4.41783108435454
Min Nan Chinese vs. Tatar,4.08391737892566
Min Nan Chinese vs. Thado Chin,1.37493180068936
Min Nan Chinese vs. Thai,2.03458933772347
Min Nan Chinese vs. Thakali,3.78225205870188
Min Nan Chinese vs. Thangmi,3.14819749363961
Min Nan Chinese vs. Thulung,3.76642714182816
Min Nan Chinese vs. Tibetan,3.55893143622867
Min Nan Chinese vs. Toda,3.8634487924152
Min Nan Chinese vs. Tsat,0.900771524961817
Min Nan Chinese vs. Tsez,4.01071238323797
Min Nan Chinese vs. Tshangla,2.70577729829791
Min Nan Chinese vs. Tulu,4.85920175705144
Min Nan Chinese vs. Tundra Nenets,3.9369206761392
Min Nan Chinese vs. Tuvinian,3.93714667647409
Min Nan Chinese vs. Udihe,3.95608926074897
Min Nan Chinese vs. Uighur,4.29235172501756
Min Nan Chinese vs. Vaagri Booli,4.27661031045936
Min Nan Chinese vs. Vach-Vasjugan,3.93529681357827
Min Nan Chinese vs. Varhadi-Nagpuri,4.36031325805457
Min Nan Chinese vs. Vietnamese,2.66039834711518
Min Nan Chinese vs. Waddar,4.94990657656372
Min Nan Chinese vs. Wambule,3.85943553462749
Min Nan Chinese vs. Wayu,2.87792474153666
Min Nan Chinese vs. Welsh,4.46267321641361
Min Nan Chinese vs. West Yugur,2.65829489822333
Min Nan Chinese vs. Western Armenian,5.32625969182659
Min Nan Chinese vs. Western Magar,4.82513178426855
Min Nan Chinese vs. Western Muya,4.13554706072668
Min Nan Chinese vs. Western Ong-Be,0.675480068671012
Min Nan Chinese vs. Western Parbate Kham,2.97429115520066
Min Nan Chinese vs. Western Puroik,4.45141944835896
Min Nan Chinese vs. Western Tamang,2.13970255363019
Min Nan Chinese vs. Western Xiangxi Miao,3.26599863866223
Min Nan Chinese vs. Westphalic,5.09964350720605
Min Nan Chinese vs. Wu Chinese,1.23825688285234
Min Nan Chinese vs. Wuding-Luquan Yi,2.56000408952119
